file	context	selector	property	old_value	final_value	old_rule	final_rule
src/css/com/06-comments-art.css		.av10-series-meta:not(#__av_prio_a#__av_prio_b)	letter-spacing	0.04em	0.03em	30	43
src/css/com/06-comments-art.css		.av10-series-meta:not(#__av_prio_a#__av_prio_b)	opacity	0.96	0.98	30	43
src/css/com/06-comments-art.css	@media (max-width: 1510px)	.av10-card:not(#__av_prio_a#__av_prio_b)	height	360px	352px	32	45
src/css/com/06-comments-art.css	@media (max-width: 1510px)	.av10-series:not(#__av_prio_a#__av_prio_b)	flex-basis	66px	53px	33	65
src/css/com/06-comments-art.css	@media (max-width: 1510px)	.av10-series:not(#__av_prio_a#__av_prio_b)	flex-basis	56px	53px	46	65
src/css/com/06-comments-art.css	@media (max-width: 1510px)	.av10-series:not(#__av_prio_a#__av_prio_b)	flex-basis	49px	53px	58	65
src/css/com/06-comments-art.css	@media (max-width: 1510px)	.av10-series:not(#__av_prio_a#__av_prio_b)	height	66px	53px	33	65
src/css/com/06-comments-art.css	@media (max-width: 1510px)	.av10-series:not(#__av_prio_a#__av_prio_b)	height	56px	53px	46	65
src/css/com/06-comments-art.css	@media (max-width: 1510px)	.av10-series:not(#__av_prio_a#__av_prio_b)	height	49px	53px	58	65
src/css/com/06-comments-art.css	@media (max-width: 1510px)	.av10-series-meta:not(#__av_prio_a#__av_prio_b)	font-size	7px	8.2px	34	49
src/css/com/06-comments-art.css	@media (max-width: 620px)	.av10-card:not(#__av_prio_a#__av_prio_b)	height	370px	362px	35	50
src/css/com/06-comments-art.css	@media (max-width: 620px)	.av10-series:not(#__av_prio_a#__av_prio_b)	flex-basis	64px	53px	36	67
src/css/com/06-comments-art.css	@media (max-width: 620px)	.av10-series:not(#__av_prio_a#__av_prio_b)	flex-basis	55px	53px	51	67
src/css/com/06-comments-art.css	@media (max-width: 620px)	.av10-series:not(#__av_prio_a#__av_prio_b)	flex-basis	49px	53px	59	67
src/css/com/06-comments-art.css	@media (max-width: 620px)	.av10-series:not(#__av_prio_a#__av_prio_b)	height	64px	53px	36	67
src/css/com/06-comments-art.css	@media (max-width: 620px)	.av10-series:not(#__av_prio_a#__av_prio_b)	height	55px	53px	51	67
src/css/com/06-comments-art.css	@media (max-width: 620px)	.av10-series:not(#__av_prio_a#__av_prio_b)	height	49px	53px	59	67
src/css/com/06-comments-art.css	@media (max-width: 620px)	.av10-series-meta:not(#__av_prio_a#__av_prio_b)	font-size	6.8px	8px	37	54
src/css/com/06-comments-art.css		.av10-series-copy:not(#__av_prio_a#__av_prio_b)	display	block	flex	40	63
src/css/components/UPC.css		.carousel-collection.av-entertainment-shell	width	calc(100% - 16px)	100%	0	364
src/css/components/UPC.css		.carousel-collection.av-entertainment-shell	max-width	1900px	none	0	364
src/css/components/UPC.css		.carousel-collection.av-entertainment-shell	border	1px solid rgba(121, 235, 255, 0.10)	0	0	364
src/css/components/UPC.css		.carousel-collection.av-entertainment-shell	background	radial-gradient(circle at 50% -8%, rgba(121,235,255,.055), transparent 28%),         linear-gradient(180deg, rgba(8,25,32,.98), rgba(7,19,25,.99))	var(--avf-surface-top, #071b21)	0	364
src/css/components/UPC.css		.carousel-collection .carousel-track-wrapper	height	304px	320px	16	97
src/css/components/UPC.css		.carousel-collection .card-inner	transition	transform .70s cubic-bezier(.2,.8,.2,1)	transform .62s cubic-bezier(.20,.80,.20,1),         -webkit-transform .62s cubic-bezier(.20,.80,.20,1)	37	147
src/css/components/UPC.css		.carousel-collection .card-label	font-size	16px	17px	47	110
src/css/components/UPC.css		.carousel-collection .card-label	font-weight	850	900	47	110
src/css/components/UPC.css		.carousel-collection .card-label	line-height	1.12	1.08	47	110
src/css/components/UPC.css		.carousel-collection .card-back	display	flex	block	49	78
src/css/components/UPC.css		.carousel-collection .card-back	border	1px solid rgba(121,235,255,.23)	1px solid rgba(121,235,255,.30)	49	115
src/css/components/UPC.css		.carousel-collection .card-back	background	radial-gradient(circle at 86% 10%, rgba(191,248,255,.10), transparent 30%),         linear-gradient(155deg, #0c4d5c 0%, #12667b 48%, #0a3340 100%)	radial-gradient(circle at 92% 8%, rgba(99,255,208,.10), transparent 27%),         radial-gradient(circle at 8% 92%, rgba(82,124,229,.12), transparent 32%),         linear-gradient(155deg, #0a3945 0%, #0b5060 52%, #082d38 100%)	49	115
src/css/components/UPC.css		.carousel-collection .card-back	background	radial-gradient(circle at 86% 8%, rgba(99,255,208,.10), transparent 30%),         radial-gradient(circle at 7% 92%, rgba(121,235,255,.08), transparent 30%),         linear-gradient(155deg, #0c3d4a 0%, #0b5160 48%, #082d38 100%)	radial-gradient(circle at 92% 8%, rgba(99,255,208,.10), transparent 27%),         radial-gradient(circle at 8% 92%, rgba(82,124,229,.12), transparent 32%),         linear-gradient(155deg, #0a3945 0%, #0b5060 52%, #082d38 100%)	78	115
src/css/components/UPC.css		.carousel-collection .card-back-content	display	flex	block	56	116
src/css/components/UPC.css		.carousel-collection .card-back-inner	padding	18px 14px 0	13px 12px 0	58	80
src/css/components/UPC.css		.carousel-collection .card-title	color	#f1feff	#ffffff	59	84
src/css/components/UPC.css		.carousel-collection .card-title	font-size	17px	18px	59	84
src/css/components/UPC.css		.carousel-collection .card-title	line-height	1.12	1.08	59	84
src/css/components/UPC.css		.carousel-collection .card-title	letter-spacing	-.02em	-.035em	59	84
src/css/components/UPC.css		.carousel-collection .card-title	text-align	center	left	59	84
src/css/components/UPC.css		.carousel-collection .card-back-sep	margin	10px 0 12px	8px 0 9px	60	85
src/css/components/UPC.css		.carousel-collection .card-back-meta	display	flex	grid	64	86
src/css/components/UPC.css		.carousel-collection .card-back-meta	margin	0 0 12px	0 0 9px	64	86
src/css/components/UPC.css		.carousel-collection .card-back-meta-label	color	rgba(191,248,255,.48)	rgba(170, 226, 233, .58)	67	90
src/css/components/UPC.css		.carousel-collection .card-back-meta-label	letter-spacing	.16em	.10em	67	90
src/css/components/UPC.css		.carousel-collection .card-back-meta-value	color	rgba(238,254,255,.86)	#f7ffff	68	91
src/css/components/UPC.css		.carousel-collection .card-desc	color	rgba(225,247,250,.70)	rgba(230, 248, 250, .76)	69	94
src/css/components/UPC.css		.carousel-collection .card-desc	line-clamp	5	4	69	94
src/css/components/UPC.css		.carousel-collection .card-back-btn	height	36px	31px	70	96
src/css/components/UPC.css		.carousel-collection .card-back-btn	margin	10px 12px 12px	8px 12px 11px	70	96
src/css/components/UPC.css		.carousel-collection .card-back-btn	border-radius	999px	9px	70	96
src/css/components/UPC.css		.carousel-collection .card-back-btn	background	linear-gradient(180deg, rgba(7,27,34,.92), rgba(7,19,25,.98))	linear-gradient(110deg, #527ce5, #29b8ad)	70	96
src/css/components/UPC.css		.carousel-collection .card-back-btn	color	#aefcff	#fff	70	96
src/css/components/UPC.css		.carousel-collection .card-back-btn	letter-spacing	.17em	.06em	70	96
src/css/components/UPC.css		.carousel-collection .card-back-btn	text-transform	uppercase	none	70	96
src/css/components/UPC.css		.carousel-collection .av-card-front-meta	min-height	15px	17px	74	358
src/css/components/UPC.css		.carousel-collection .av-card-front-meta	margin-top	4px	6px	74	358
src/css/components/UPC.css		.carousel-collection .av-card-front-meta	margin-top	5px	6px	111	358
src/css/components/UPC.css		.carousel-collection .av-card-front-meta	gap	6px	7px	74	358
src/css/components/UPC.css		.carousel-collection .av-card-front-meta	font-size	8.5px	10.5px	74	358
src/css/components/UPC.css		.carousel-collection .av-card-front-meta	font-size	9px	10.5px	111	358
src/css/components/UPC.css		.carousel-collection .av-card-front-meta	font-weight	800	900	74	358
src/css/components/UPC.css		.carousel-collection .av-card-front-meta	letter-spacing	.08em	.07em	74	358
src/css/components/UPC.css		.carousel-collection .av-card-front-meta	letter-spacing	.075em	.07em	111	358
src/css/components/UPC.css		.carousel-collection .av-card-front-meta .av-front-dot	width	3px	3.5px	76	360
src/css/components/UPC.css		.carousel-collection .av-card-front-meta .av-front-dot	height	3px	3.5px	76	360
src/css/components/UPC.css	@media (max-width: 700px)	.carousel-collection.av-entertainment-shell	margin-bottom	24px	0	104	368
src/css/components/UPC.css		.carousel-collection .av-back-sheet	padding	9px	7px	117	160
src/css/components/UPC.css		.carousel-collection .av-back-sheet	grid-template-rows	auto auto auto 1fr auto auto	auto         auto         minmax(0, 1fr)         auto         auto	117	160
src/css/components/UPC.css		.carousel-collection .av-back-sheet	gap	6px	5px	117	160
src/css/components/UPC.css		.carousel-collection .av-back-head	min-height	42px	37px	118	161
src/css/components/UPC.css		.carousel-collection .av-back-head	padding	7px 8px	5px 7px	118	161
src/css/components/UPC.css		.carousel-collection .av-back-head	gap	4px 8px	3px 6px	118	161
src/css/components/UPC.css		.carousel-collection .av-back-head	border-radius	10px	9px	118	161
src/css/components/UPC.css		.carousel-collection .av-back-topline	gap	6px	5px	119	162
src/css/components/UPC.css		.carousel-collection .av-back-topline	font-size	6.4px	5.7px	119	162
src/css/components/UPC.css		.carousel-collection .av-back-topline	letter-spacing	.10em	.08em	119	162
src/css/components/UPC.css		.carousel-collection .av-back-topline i	width	18px	14px	120	163
src/css/components/UPC.css		.carousel-collection .av-back-rating	font-size	10px	8.8px	121	164
src/css/components/UPC.css		.carousel-collection .av-back-name	font-size	14px	12.5px	122	165
src/css/components/UPC.css		.carousel-collection .av-back-name	line-height	1.08	1.03	122	165
src/css/components/UPC.css		.carousel-collection .av-back-trio	grid-template-columns	1fr 56px 1fr	1fr 48px 1fr	123	166
src/css/components/UPC.css		.carousel-collection .av-back-trio	gap	5px	4px	123	166
src/css/components/UPC.css		.carousel-collection .av-back-stat small, .carousel-collection .av-back-center small	margin-bottom	3px	2px	125	167
src/css/components/UPC.css		.carousel-collection .av-back-stat small, .carousel-collection .av-back-center small	font-size	5.6px	5px	125	167
src/css/components/UPC.css		.carousel-collection .av-back-stat strong	font-size	8px	7.1px	126	168
src/css/components/UPC.css		.carousel-collection .av-back-center	width	56px	48px	127	169
src/css/components/UPC.css		.carousel-collection .av-back-center	height	56px	48px	127	169
src/css/components/UPC.css		.carousel-collection .av-back-center	border-radius	16px	14px	127	169
src/css/components/UPC.css		.carousel-collection .av-back-center b	font-size	24px	20px	128	170
src/css/components/UPC.css		.carousel-collection .av-back-center span	margin-top	3px	2px	129	171
src/css/components/UPC.css		.carousel-collection .av-back-center span	font-size	4.8px	4.1px	129	171
src/css/components/UPC.css		.carousel-collection .av-back-description	min-height	68px	0	130	172
src/css/components/UPC.css		.carousel-collection .av-back-description	padding	19px 8px 7px	17px 7px 6px	130	172
src/css/components/UPC.css		.carousel-collection .av-back-description	border-radius	10px	9px	130	172
src/css/components/UPC.css		.carousel-collection .av-back-description	font-size	7.4px	6.6px	130	172
src/css/components/UPC.css		.carousel-collection .av-back-description	line-height	1.35	1.28	130	172
src/css/components/UPC.css		.carousel-collection .av-back-description::before	top	7px	6px	131	173
src/css/components/UPC.css		.carousel-collection .av-back-description::before	font-size	5.4px	4.9px	131	173
src/css/components/UPC.css		.carousel-collection .av-back-footer-info	padding	0 5px	0 3px	133	175
src/css/components/UPC.css		.carousel-collection .av-back-footer-info	gap	6px	5px	133	175
src/css/components/UPC.css		.carousel-collection .av-back-footer-info i	height	18px	16px	134	176
src/css/components/UPC.css		.carousel-collection .av-back-footer-info small	margin-bottom	2px	1px	135	177
src/css/components/UPC.css		.carousel-collection .av-back-footer-info small	font-size	5.4px	4.7px	135	177
src/css/components/UPC.css		.carousel-collection .av-back-footer-info strong	font-size	7.7px	6.7px	136	178
src/css/components/UPC.css		.carousel-collection .av-back-actions	grid-template-columns	minmax(0, 1fr) 36px	minmax(0, 1fr) 31px	140	179
src/css/components/UPC.css		.carousel-collection .av-back-actions	gap	6px	5px	140	179
src/css/components/UPC.css		.carousel-collection .av-back-watch, .carousel-collection .av-back-plus	height	31px	27px	141	180
src/css/components/UPC.css		.carousel-collection .av-back-watch, .carousel-collection .av-back-plus	border-radius	8px	7px	141	180
src/css/components/UPC.css		.carousel-collection .av-back-watch	font-size	7.5px	6.5px	142	181
src/css/components/UPC.css		.carousel-collection .av-back-plus	font-size	18px	15px	143	182
src/css/components/UPC.css		.carousel-collection .av31-back	padding	9px	8px	193	219
src/css/components/UPC.css		.carousel-collection .av31-back	grid-template-rows	auto auto minmax(0, 1fr) auto	50px 40px minmax(0, 1fr) 31px	193	219
src/css/components/UPC.css		.carousel-collection .av31-back-head	padding	8px 9px 7px	7px 9px	194	220
src/css/components/UPC.css		.carousel-collection .av31-back-head	grid-template-columns	minmax(0, 1fr) auto	1fr auto	194	220
src/css/components/UPC.css		.carousel-collection .av31-back-head	gap	5px 8px	2px 8px	194	220
src/css/components/UPC.css		.carousel-collection .av31-back-head	border-radius	11px	10px	194	220
src/css/components/UPC.css		.carousel-collection .av31-category	font-size	7.6px	7.8px	195	221
src/css/components/UPC.css		.carousel-collection .av31-category	letter-spacing	.10em	.095em	195	221
src/css/components/UPC.css		.carousel-collection .av31-back-head h3	color	#ffffff	#fff	197	223
src/css/components/UPC.css		.carousel-collection .av31-back-head h3	font-size	16px	16.5px	197	223
src/css/components/UPC.css		.carousel-collection .av31-back-head h3	line-height	1.08	1	197	223
src/css/components/UPC.css		.carousel-collection .av31-facts	grid-template-columns	1fr auto 1fr	repeat(3, minmax(0, 1fr))	198	224
src/css/components/UPC.css		.carousel-collection .av31-facts	gap	6px	5px	198	224
src/css/components/UPC.css		.carousel-collection .av31-facts	align-items	center	stretch	198	224
src/css/components/UPC.css		.carousel-collection .av31-facts .av31-episode	min-width	48px	0	202	226
src/css/components/UPC.css		.carousel-collection .av31-facts .av31-episode	grid-template-columns	auto auto	none	202	226
src/css/components/UPC.css		.carousel-collection .av31-facts .av31-episode	border-radius	999px	9px	202	226
src/css/components/UPC.css		.carousel-collection .av31-description	padding	9px 9px 8px	9px 8px 8px	204	230
src/css/components/UPC.css		.carousel-collection .av31-description	border-radius	11px	10px	204	230
src/css/components/UPC.css		.carousel-collection .av31-description > strong	color	#7ce5d2	#79e3d0	205	231
src/css/components/UPC.css		.carousel-collection .av31-description > strong	font-size	6.2px	6.4px	205	231
src/css/components/UPC.css		.carousel-collection .av31-description > strong	letter-spacing	.10em	.09em	205	231
src/css/components/UPC.css		.carousel-collection .av31-description p	color	rgba(240,252,253,.84)	rgba(243,252,253,.88)	206	232
src/css/components/UPC.css		.carousel-collection .av31-description p	font-size	8.2px	8.5px	206	232
src/css/components/UPC.css		.carousel-collection .av31-description p	font-weight	560	600	206	232
src/css/components/UPC.css		.carousel-collection .av31-description p	line-height	1.38	1.36	206	232
src/css/components/UPC.css	@media (max-width: 1400px)	.carousel-collection .av31-back-head	padding	6px 7px	6px 8px	209	235
src/css/components/UPC.css	@media (max-width: 1400px)	.carousel-collection .av31-category	font-size	6.7px	7px	210	236
src/css/components/UPC.css	@media (max-width: 1400px)	.carousel-collection .av31-rating	font-size	9px	9.5px	211	237
src/css/components/UPC.css	@media (max-width: 1400px)	.carousel-collection .av31-back-head h3	font-size	14px	15px	212	238
src/css/components/UPC.css	@media (max-width: 1400px)	.carousel-collection .av31-description	padding	7px 8px	8px 7px 7px	216	244
src/css/components/UPC.css	@media (max-width: 1400px)	.carousel-collection .av31-description p	font-size	7.3px	7.7px	217	246
src/css/components/UPC.css	@media (max-width: 1400px)	.carousel-collection .av31-watch	height	28px	29px	218	247
src/css/components/UPC.css	@media (max-width: 1400px)	.carousel-collection .av31-watch	min-height	28px	29px	218	247
src/css/components/UPC.css	@media (max-width: 1400px)	.carousel-collection .av31-watch	font-size	7.6px	9px	218	247
src/css/components/UPC.css		.av-card-popover-wrap .av-popup-panel	grid-template-rows	16px         26px         58px         minmax(86px, 1fr)         34px         36px	18px         24px         56px         minmax(76px, 1fr)         30px         32px	283	324
src/css/components/UPC.css		.av-card-popover-wrap .av-popup-category	font	900 9px/1 Inter, "Segoe UI", sans-serif	900 10px/1 Inter, "Segoe UI", sans-serif	289	326
src/css/components/UPC.css		.av-card-popover-wrap .av-popup-category	letter-spacing	.10em	.09em	289	326
src/css/components/UPC.css		.av-card-popover-wrap .av-popup-rating	font	900 14px/1 Inter, "Segoe UI", sans-serif	900 13px/1 Inter, "Segoe UI", sans-serif	290	327
src/css/components/UPC.css		.av-card-popover-wrap .av-popup-title	padding	0 4px	0 3px	291	328
src/css/components/UPC.css		.av-card-popover-wrap .av-popup-title	align-self	start	center	291	328
src/css/components/UPC.css		.av-card-popover-wrap .av-popup-title	font	900 19.5px/1 Inter, "Segoe UI", sans-serif	900 20px/1 Inter, "Segoe UI", sans-serif	291	328
src/css/components/UPC.css		.av-card-popover-wrap .av-popup-trio	height	58px	56px	292	329
src/css/components/UPC.css		.av-card-popover-wrap .av-popup-trio	padding	6px 8px	5px 7px	292	329
src/css/components/UPC.css		.av-card-popover-wrap .av-popup-trio	border-radius	12px	11px	292	329
src/css/components/UPC.css		.av-card-popover-wrap .av-popup-info	gap	4px	3px	293	330
src/css/components/UPC.css		.av-card-popover-wrap .av-popup-info small, .av-card-popover-wrap .av-popup-center small	letter-spacing	.08em	.085em	294	331
src/css/components/UPC.css		.av-card-popover-wrap .av-popup-center	width	56px	58px	296	333
src/css/components/UPC.css		.av-card-popover-wrap .av-popup-center	height	44px	46px	296	333
src/css/components/UPC.css		.av-card-popover-wrap .av-popup-desc	min-height	86px	0	298	335
src/css/components/UPC.css		.av-card-popover-wrap .av-popup-desc	padding	8px 10px 7px	8px 9px 7px	298	335
src/css/components/UPC.css		.av-card-popover-wrap .av-popup-desc	border-radius	12px	11px	298	335
src/css/components/UPC.css		.av-card-popover-wrap .av-popup-desc small	margin-bottom	5px	6px	299	336
src/css/components/UPC.css		.av-card-popover-wrap .av-popup-desc p	font	750 10.1px/1.3 Inter, "Segoe UI", sans-serif	700 9.7px/1.30 Inter, "Segoe UI", sans-serif	300	337
src/css/components/UPC.css		.av-card-popover-wrap .av-popup-desc p	text-align	center	left	300	337
src/css/components/UPC.css		.av-card-popover-wrap .av-popup-footer	height	34px	30px	301	338
src/css/components/UPC.css		.av-card-popover-wrap .av-popup-footer i	height	22px	20px	303	339
src/css/components/UPC.css		.av-card-popover-wrap .av-popup-footer small	margin-bottom	3px	2px	304	340
src/css/components/UPC.css		.av-card-popover-wrap .av-popup-footer small	letter-spacing	.08em	.085em	304	340
src/css/components/UPC.css		.av-card-popover-wrap .av-popup-watch	height	36px	32px	307	342
src/css/components/UPC.css		.av-card-popover-wrap .av-popup-watch	min-height	36px	32px	307	342
src/css/components/UPC.css		.av-card-popover-wrap .av-popup-watch	border-radius	10px	9px	307	342
src/css/components/UPC.css	@media (max-width: 720px)	.av-card-popover-wrap .av-popup-panel	grid-template-rows	15px             23px             54px             minmax(74px, 1fr)             32px             34px	16px             22px             52px             minmax(68px, 1fr)             28px             30px	310	345
src/css/components/UPC.css	@media (max-width: 720px)	.av-card-popover-wrap .av-popup-category	font-size	8px	9px	311	346
src/css/components/UPC.css	@media (max-width: 720px)	.av-card-popover-wrap .av-popup-rating	font-size	12px	11.5px	312	347
src/css/components/UPC.css	@media (max-width: 720px)	.av-card-popover-wrap .av-popup-title	font-size	17px	17.5px	313	348
src/css/components/UPC.css	@media (max-width: 720px)	.av-card-popover-wrap .av-popup-trio	height	54px	52px	314	349
src/css/components/UPC.css	@media (max-width: 720px)	.av-card-popover-wrap .av-popup-trio	grid-template-columns	minmax(0, 1fr) 52px minmax(0, 1fr)	minmax(0, 1fr) 54px minmax(0, 1fr)	314	349
src/css/components/UPC.css	@media (max-width: 720px)	.av-card-popover-wrap .av-popup-trio	padding	5px	4px 6px	314	349
src/css/components/UPC.css	@media (max-width: 720px)	.av-card-popover-wrap .av-popup-center	width	50px	52px	315	350
src/css/components/UPC.css	@media (max-width: 720px)	.av-card-popover-wrap .av-popup-center	height	40px	42px	315	350
src/css/components/UPC.css	@media (max-width: 720px)	.av-card-popover-wrap .av-popup-center b	font-size	22px	24px	316	351
src/css/components/UPC.css	@media (max-width: 720px)	.av-card-popover-wrap .av-popup-info strong	font-size	11px	12px	317	352
src/css/components/UPC.css	@media (max-width: 720px)	.av-card-popover-wrap .av-popup-desc p	font-size	9.4px	8.8px	319	354
src/css/components/UPC.css	@media (max-width: 720px)	.av-card-popover-wrap .av-popup-footer	height	32px	28px	320	355
src/css/components/UPC.css	@media (max-width: 720px)	.av-card-popover-wrap .av-popup-footer strong	font-size	8.3px	8px	321	356
src/css/components/UPC.css	@media (max-width: 720px)	.av-card-popover-wrap .av-popup-watch	height	34px	30px	322	357
src/css/components/UPC.css	@media (max-width: 720px)	.av-card-popover-wrap .av-popup-watch	min-height	34px	30px	322	357
src/css/components/UPC.css	@media (max-width: 720px)	.av-card-popover-wrap .av-popup-watch	font-size	9.5px	9.2px	322	357
src/css/components/footer.css		.avf-outline-word	z-index	0	1	3	121
src/css/components/footer.css		.avf-outline-word	left	50%	auto	3	121
src/css/components/footer.css		.avf-outline-word	top	32%	200px	3	121
src/css/components/footer.css		.avf-outline-word	justify-content	center	flex-end	3	121
src/css/components/footer.css		.avf-outline-word	transform	translate(-50%, -50%)	none	3	121
src/css/components/footer.css		.avf-outline-word span	transform	translate(var(--avf-dx), var(--avf-dy))     rotate(var(--avf-rot))     scale(0.84)	translate3d(0, 0, 0) rotate(0deg) scale(1)	4	150
src/css/components/footer.css		.avf-hero	min-height	360px	350px	7	81
src/css/components/footer.css		.avf-hero	padding	34px 46px 14px	18px 46px 14px	7	81
src/css/components/footer.css		.avf-hero	align-items	center	start	7	81
src/css/components/footer.css		.avf-hero-copy	max-width	870px	1040px	8	82
src/css/components/footer.css		.avf-brand	margin-bottom	22px	14px	9	204
src/css/components/footer.css		.avf-brand	margin-bottom	28px	14px	72	204
src/css/components/footer.css		.avf-logo	width	82px	var(--avf-logo-size)	10	208
src/css/components/footer.css		.avf-logo	height	82px	var(--avf-logo-size)	10	208
src/css/components/footer.css		.avf-brand-copy strong	color	#f0ffff	#f4ffff	12	163
src/css/components/footer.css		.avf-brand-copy strong	font-size	11px	var(--avf-brand-title-size)	12	209
src/css/components/footer.css		.avf-brand-copy strong	font-size	14px	var(--avf-brand-title-size)	163	209
src/css/components/footer.css		.avf-brand-copy strong	font-size	16px	var(--avf-brand-title-size)	167	209
src/css/components/footer.css		.avf-brand-copy strong	font-weight	950	700	12	163
src/css/components/footer.css		.avf-brand-copy strong	letter-spacing	0.20em	0.13em	12	167
src/css/components/footer.css		.avf-brand-copy strong	letter-spacing	0.14em	0.13em	163	167
src/css/components/footer.css		.avf-brand-copy span	margin-top	6px	8px	13	168
src/css/components/footer.css		.avf-brand-copy span	color	#62868e	#739aa2	13	164
src/css/components/footer.css		.avf-brand-copy span	font-size	9px	var(--avf-tagline-size)	13	210
src/css/components/footer.css		.avf-brand-copy span	font-size	10.5px	var(--avf-tagline-size)	164	210
src/css/components/footer.css		.avf-brand-copy span	font-size	11.5px	var(--avf-tagline-size)	168	210
src/css/components/footer.css		.avf-brand-copy span	font-weight	800	600	13	164
src/css/components/footer.css		.avf-headline	max-width	790px	none	14	84
src/css/components/footer.css		.avf-headline	gap	7px	8px	14	84
src/css/components/footer.css		.avf-headline-top, .avf-headline-bottom	font-size	clamp(35px, 3.7vw, 64px)	var(--avf-headline-size)	15	211
src/css/components/footer.css		.avf-headline-top, .avf-headline-bottom	font-size	clamp(30px, 3vw, 52px)	var(--avf-headline-size)	85	211
src/css/components/footer.css		.avf-headline-top, .avf-headline-bottom	text-wrap	balance	nowrap	15	85
src/css/components/footer.css		.avf-character	max-height	355px	350px	24	212
src/css/components/footer.css		.avf-nav-columns	grid-template-columns	repeat(4, minmax(0, 1fr))	repeat(5, minmax(0, 1fr))	39	124
src/css/components/footer.css		.avf-nav-columns	gap	10px	0	39	124
src/css/components/footer.css		.avf-nav-column	padding	0 24px	0 28px	40	125
src/css/components/footer.css		.avf-nav-column	padding	0 20px	0 28px	87	125
src/css/components/footer.css		.avf-nav-column strong	margin-bottom	13px	16px	42	126
src/css/components/footer.css		.avf-nav-column strong	margin-bottom	15px	16px	88	126
src/css/components/footer.css		.avf-nav-column strong	font-size	11.5px	var(--avf-label-size)	42	217
src/css/components/footer.css		.avf-bottom	width	min(100%, 900px)	min(100%, 1260px)	45	100
src/css/components/footer.css		.avf-bottom	padding	24px 28px 32px	24px 36px 34px	45	100
src/css/components/footer.css		.avf-bottom p	max-width	720px	1160px	46	101
src/css/components/footer.css		.avf-bottom p	color	#6c8c93	#6e9097	46	101
src/css/components/footer.css		.avf-bottom p	line-height	1.7	1.68	46	101
src/css/components/footer.css		.avf-bottom strong	color	#8eb7be	#c9eef2	47	102
src/css/components/footer.css		.avf-bottom strong	font-weight	850	900	47	102
src/css/components/footer.css	@media (max-width: 1120px)	.avf-hero	min-height	600px	590px	50	108
src/css/components/footer.css	@media (max-width: 1120px)	.avf-outline-word	top	27%	95px	53	122
src/css/components/footer.css	@media (max-width: 820px)	.avf-hero	padding	28px 20px 10px	18px 20px 10px	56	113
src/css/components/footer.css	@media (max-width: 820px)	.avf-headline-top,   .avf-headline-bottom	font-size	clamp(34px, 10vw, 44px)	clamp(16px, 5.25vw, 28px)	58	116
src/css/components/footer.css	@media (max-width: 820px)	.avf-outline-word	top	20%	92px	59	123
src/css/components/footer.css	@media (max-width: 820px)	.avf-character	max-height	290px	310px	62	227
src/css/components/footer.css	@media (max-width: 820px)	.avf-nav-column	padding	12px 6px	13px 6px	69	144
src/css/components/footer.css		.avf-social-stack	margin-top	2px	0	90	128
src/css/components/footer.css		.avf-social-item	transition	transform .2s ease,     border-color .2s ease,     background .2s ease,     box-shadow .2s ease	color .18s ease, transform .18s ease	91	129
src/css/components/footer.css		.avf-social-item:not(#__av_prio_a#__av_prio_b)	width	100%	max-content	92	130
src/css/components/footer.css		.avf-social-item:not(#__av_prio_a#__av_prio_b)	max-width	255px	100%	92	130
src/css/components/footer.css		.avf-social-item:hover:not(#__av_prio_a#__av_prio_b)	transform	translateY(-2px)	translateX(3px)	94	131
src/css/components/footer.css		.avf-social-item-icon	transition	transform .2s ease, filter .2s ease	color .18s ease, border-color .18s ease, background .18s ease	95	132
src/css/components/footer.css		.avf-bottom p	font-size	11.5px	12px	101	220
src/css/components/footer.css	@media (max-width: 1320px)	.avf-nav-columns	row-gap	26px	24px	105	141
src/css/components/footer.css	@media (max-width: 820px)	.avf-brand	margin-bottom	28px	22px	114	226
src/css/components/footer.css	@media (max-width: 820px)	.avf-social-item:not(#__av_prio_a#__av_prio_b)	max-width	360px	100%	118	145
src/css/components/footer.css		.avf-social-item-icon:not(#__av_prio_a#__av_prio_b)	width	27px	30px	133	219
src/css/components/footer.css		.avf-social-item-icon:not(#__av_prio_a#__av_prio_b)	height	27px	30px	133	219
src/css/components/footer.css		.avf-az-title::after	font-size	10.5px	11.5px	148	216
src/css/components/footer.css		.avf-brand-copy strong	line-height	1	1.02	163	167
src/css/components/footer.css		.avf-brand-copy span	line-height	1.35	1.32	164	168
src/css/components/footer.css	@media (max-width: 820px)	.avf-brand-copy strong	font-size	13px	14px	165	192
src/css/components/footer.css	@media (max-width: 820px)	.avf-brand-copy span	font-size	10px	10.5px	166	193
src/css/components/footer.css	@media (min-width: 1321px)	.avf-character	max-height	315px	360px	174	222
src/css/components/footer.css	@media (min-width: 1321px) and (max-height: 820px)	.avf-brand	margin-bottom	26px	10px	185	238
src/css/main/01-foundation.css		.buttons button, .logout	animation	buttonIdle 6s ease-in-out infinite	softBreath 5s ease-in-out infinite	47	49
src/css/main/01-foundation.css		.buttons button, .logout	animation	buttonIdle 6s ease-in-out infinite,     subtleFloat 6s ease-in-out infinite	softBreath 5s ease-in-out infinite	48	49
src/css/main/01-foundation.css		.serii-cerute::before	z-index	0	-1	132	133
src/css/main/01-foundation.css		.badge	position	absolute	relative	165	166
